transaction_id,member_id,transaction_type,points,basket_value_gbp,store_id,channel,sku,transaction_at,created_at
6876,123,redeem,114,,2,in_store,,2026-02-14 20:36:00,2026-02-14 20:36:00
7349,237,earn,273,131.89,25,online,NP-SKU-00077,2026-02-14 20:45:00,2026-02-14 20:45:00
3044,86,earn,394,64.8,9,online,NP-SKU-00090,2026-02-14 22:16:00,2026-02-14 22:16:00
9756,493,redeem,251,,10,in_store,,2026-02-15 08:16:00,2026-02-15 08:16:00
4129,141,earn,384,63.11,14,online,NP-SKU-00036,2026-02-15 09:38:00,2026-02-15 09:38:00
10263,463,earn,81,97.0,8,click_collect,NP-SKU-00125,2026-02-15 09:41:00,2026-02-15 09:41:00
425,197,earn,150,173.62,,in_store,NP-SKU-00127,2026-02-15 15:00:00,2026-02-15 15:00:00
11690,257,redeem,136,,20,in_store,,2026-02-15 15:18:00,2026-02-15 15:18:00
11385,294,earn,311,43.39,10,in_store,NP-SKU-00127,2026-02-15 15:51:00,2026-02-15 15:51:00
3121,468,redeem,143,,11,in_store,,2026-02-15 17:06:00,2026-02-15 17:06:00
11022,404,redeem,265,,,click_collect,,2026-02-15 17:27:00,2026-02-15 17:27:00
2561,485,earn,174,83.43,26,click_collect,NP-SKU-00134,2026-02-15 18:16:00,2026-02-15 18:16:00
1853,90,earn,394,121.19,27,click_collect,NP-SKU-00122,2026-02-15 18:23:00,2026-02-15 18:23:00
1175,399,earn,378,78.18,11,online,NP-SKU-00028,2026-02-15 18:56:00,2026-02-15 18:56:00
9062,149,earn,110,27.72,1,online,NP-SKU-00125,2026-02-15 19:11:00,2026-02-15 19:11:00
8101,44,earn,137,60.73,13,in_store,NP-SKU-00040,2026-02-15 19:19:00,2026-02-15 19:19:00
1147,489,redeem,178,,29,click_collect,,2026-02-15 19:33:00,2026-02-15 19:33:00
2725,169,earn,239,24.11,13,in_store,NP-SKU-00083,2026-02-15 19:57:00,2026-02-15 19:57:00
11399,159,redeem,204,,12,online,,2026-02-15 20:13:00,2026-02-15 20:13:00
11598,458,redeem,221,,19,in_store,,2026-02-15 20:53:00,2026-02-15 20:53:00
11834,409,earn,312,143.29,,in_store,NP-SKU-00058,2026-02-15 20:55:00,2026-02-15 20:55:00
9434,482,earn,242,18.67,28,online,NP-SKU-00059,2026-02-16 08:15:00,2026-02-16 08:15:00
4771,17,earn,82,164.21,12,online,NP-SKU-00067,2026-02-16 08:19:00,2026-02-16 08:19:00
12531,39,earn,32,156.73,5,online,NP-SKU-00011,2026-02-16 08:56:00,2026-02-16 08:56:00
2821,254,redeem,180,,10,online,,2026-02-16 09:25:00,2026-02-16 09:25:00
4280,238,redeem,222,,,click_collect,,2026-02-16 09:47:00,2026-02-16 09:47:00
3402,127,redeem,63,,,in_store,,2026-02-16 10:04:00,2026-02-16 10:04:00
10414,164,earn,417,10.82,29,click_collect,NP-SKU-00142,2026-02-16 10:09:00,2026-02-16 10:09:00
13406,452,redeem,149,,29,online,,2026-02-16 10:09:00,2026-02-16 10:09:00
1316,329,redeem,88,,8,click_collect,,2026-02-16 10:48:00,2026-02-16 10:48:00
10871,273,earn,245,36.66,,online,NP-SKU-00073,2026-02-16 10:55:00,2026-02-16 10:55:00
656,153,earn,374,21.09,4,click_collect,NP-SKU-00087,2026-02-16 12:04:00,2026-02-16 12:04:00
1605,121,earn,106,139.59,1,click_collect,NP-SKU-00116,2026-02-16 12:24:00,2026-02-16 12:24:00
6807,73,earn,68,66.63,,online,NP-SKU-00090,2026-02-16 12:28:00,2026-02-16 12:28:00
12438,69,earn,193,105.88,30,online,NP-SKU-00052,2026-02-16 12:53:00,2026-02-16 12:53:00
6574,224,redeem,275,,4,click_collect,,2026-02-16 13:21:00,2026-02-16 13:21:00
2872,77,earn,96,160.41,19,online,NP-SKU-00146,2026-02-16 13:54:00,2026-02-16 13:54:00
4249,58,earn,75,175.47,,click_collect,NP-SKU-00070,2026-02-16 14:07:00,2026-02-16 14:07:00
1912,162,redeem,166,,5,click_collect,,2026-02-16 14:11:00,2026-02-16 14:11:00
8548,271,earn,82,99.05,,online,NP-SKU-00098,2026-02-16 14:36:00,2026-02-16 14:36:00
4131,217,earn,98,111.24,6,in_store,NP-SKU-00108,2026-02-16 15:39:00,2026-02-16 15:39:00
7265,70,earn,232,67.81,,click_collect,NP-SKU-00136,2026-02-16 16:49:00,2026-02-16 16:49:00
8642,348,earn,427,42.99,30,click_collect,NP-SKU-00144,2026-02-16 17:02:00,2026-02-16 17:02:00
1997,254,redeem,265,,23,in_store,,2026-02-16 17:11:00,2026-02-16 17:11:00
7066,335,earn,190,47.13,13,online,NP-SKU-00099,2026-02-16 18:42:00,2026-02-16 18:42:00
4962,50,redeem,271,,26,in_store,,2026-02-16 19:27:00,2026-02-16 19:27:00
6140,68,earn,323,28.23,12,in_store,NP-SKU-00077,2026-02-16 20:27:00,2026-02-16 20:27:00
658,213,earn,232,138.6,,in_store,NP-SKU-00133,2026-02-16 21:11:00,2026-02-16 21:11:00
9724,348,redeem,106,,6,click_collect,,2026-02-16 21:40:00,2026-02-16 21:40:00
11723,424,redeem,91,,15,in_store,,2026-02-17 08:53:00,2026-02-17 08:53:00
1930,394,earn,61,80.96,25,in_store,NP-SKU-00001,2026-02-17 09:12:00,2026-02-17 09:12:00
3912,385,earn,358,110.62,30,click_collect,NP-SKU-00085,2026-02-17 11:25:00,2026-02-17 11:25:00
5046,501,earn,345,171.41,29,online,NP-SKU-00146,2026-02-17 11:55:00,2026-02-17 11:55:00
4193,179,redeem,148,,6,online,,2026-02-17 12:58:00,2026-02-17 12:58:00
1675,103,earn,462,151.71,14,in_store,NP-SKU-00021,2026-02-17 13:37:00,2026-02-17 13:37:00
5017,440,earn,328,41.23,24,online,NP-SKU-00137,2026-02-17 13:50:00,2026-02-17 13:50:00
6232,401,earn,165,44.01,11,in_store,NP-SKU-00120,2026-02-17 13:53:00,2026-02-17 13:53:00
8175,272,earn,248,99.25,18,in_store,NP-SKU-00070,2026-02-17 14:38:00,2026-02-17 14:38:00
3316,81,redeem,197,,12,in_store,,2026-02-17 15:14:00,2026-02-17 15:14:00
7682,363,earn,413,8.32,,click_collect,NP-SKU-00096,2026-02-17 16:34:00,2026-02-17 16:34:00
77,156,earn,275,81.61,29,online,NP-SKU-00083,2026-02-17 17:16:00,2026-02-17 17:16:00
2398,421,earn,166,63.09,12,online,NP-SKU-00096,2026-02-17 17:36:00,2026-02-17 17:36:00
2683,383,redeem,174,,,online,,2026-02-17 19:13:00,2026-02-17 19:13:00
6912,217,earn,142,160.35,,in_store,NP-SKU-00059,2026-02-17 22:33:00,2026-02-17 22:33:00
13435,217,earn,142,160.35,,in_store,NP-SKU-00059,2026-02-17 22:33:01,2026-02-17 22:33:00
9050,345,redeem,87,,18,online,,2026-02-17 22:44:00,2026-02-17 22:44:00
9989,132,redeem,147,,3,online,,2026-02-18 08:13:00,2026-02-18 08:13:00
1445,230,earn,236,113.81,2,click_collect,NP-SKU-00150,2026-02-18 09:56:00,2026-02-18 09:56:00
7969,40,earn,490,84.8,28,click_collect,NP-SKU-00138,2026-02-18 10:16:00,2026-02-18 10:16:00
6708,351,earn,53,38.8,17,in_store,NP-SKU-00045,2026-02-18 11:40:00,2026-02-18 11:40:00
5776,94,earn,409,57.27,26,click_collect,NP-SKU-00052,2026-02-18 11:48:00,2026-02-18 11:48:00
11873,156,earn,193,102.4,24,online,NP-SKU-00038,2026-02-18 12:24:00,2026-02-18 12:24:00
10776,20,earn,301,173.72,8,click_collect,NP-SKU-00116,2026-02-18 15:41:00,2026-02-18 15:41:00
4325,455,earn,189,88.09,7,click_collect,NP-SKU-00039,2026-02-18 16:04:00,2026-02-18 16:04:00
7496,130,redeem,62,,1,online,,2026-02-18 16:42:00,2026-02-18 16:42:00
8205,72,earn,67,160.66,,in_store,NP-SKU-00043,2026-02-18 17:01:00,2026-02-18 17:01:00
8446,273,redeem,69,,26,online,,2026-02-18 17:14:00,2026-02-18 17:14:00
9064,390,earn,276,55.95,14,click_collect,NP-SKU-00054,2026-02-18 18:01:00,2026-02-18 18:01:00
793,352,redeem,184,,1,click_collect,,2026-02-18 20:02:00,2026-02-18 20:02:00
10216,502,redeem,175,,8,online,,2026-02-18 21:21:00,2026-02-18 21:21:00
9691,351,redeem,181,,28,click_collect,,2026-02-19 08:20:00,2026-02-19 08:20:00
7378,324,redeem,78,,,in_store,,2026-02-19 09:29:00,2026-02-19 09:29:00
1949,390,earn,184,40.58,12,online,NP-SKU-00075,2026-02-19 09:35:00,2026-02-19 09:35:00
8882,82,redeem,108,,,online,,2026-02-19 09:37:00,2026-02-19 09:37:00
7154,173,earn,478,103.17,14,in_store,NP-SKU-00040,2026-02-19 09:45:00,2026-02-19 09:45:00
11541,217,redeem,278,,21,online,,2026-02-19 10:09:00,2026-02-19 10:09:00
13146,244,redeem,282,,,in_store,,2026-02-19 11:02:00,2026-02-19 11:02:00
8105,30,earn,499,79.17,16,in_store,NP-SKU-00137,2026-02-19 11:09:00,2026-02-19 11:09:00
4293,91,earn,322,8.3,21,click_collect,NP-SKU-00069,2026-02-19 11:35:00,2026-02-19 11:35:00
4260,144,earn,327,120.83,30,click_collect,NP-SKU-00073,2026-02-19 11:46:00,2026-02-19 11:46:00
12357,438,redeem,295,,10,in_store,,2026-02-19 11:53:00,2026-02-19 11:53:00
1453,499,earn,157,156.05,,in_store,NP-SKU-00143,2026-02-19 11:54:00,2026-02-19 11:54:00
2122,370,earn,429,52.96,22,click_collect,NP-SKU-00103,2026-02-19 12:24:00,2026-02-19 12:24:00
7581,131,earn,424,179.58,13,online,NP-SKU-00015,2026-02-19 12:31:00,2026-02-19 12:31:00
4247,418,earn,253,161.53,,click_collect,NP-SKU-00073,2026-02-19 13:03:00,2026-02-19 13:03:00
10017,62,earn,97,10.13,22,in_store,NP-SKU-00060,2026-02-19 13:23:00,2026-02-19 13:23:00
2703,393,earn,22,111.48,1,in_store,NP-SKU-00118,2026-02-19 13:39:00,2026-02-19 13:39:00
325,312,earn,348,13.63,9,online,NP-SKU-00006,2026-02-19 13:52:00,2026-02-19 13:52:00
916,233,earn,77,136.33,,in_store,NP-SKU-00097,2026-02-19 14:01:00,2026-02-19 14:01:00
12859,231,redeem,125,,15,in_store,,2026-02-19 14:48:00,2026-02-19 14:48:00
11145,434,earn,296,48.84,,click_collect,NP-SKU-00055,2026-02-19 15:15:00,2026-02-19 15:15:00
3216,411,earn,68,10.24,2,online,NP-SKU-00010,2026-02-19 15:33:00,2026-02-19 15:33:00
403,417,redeem,277,,18,click_collect,,2026-02-19 15:41:00,2026-02-19 15:41:00
6609,307,earn,293,108.22,26,click_collect,NP-SKU-00113,2026-02-19 16:04:00,2026-02-19 16:04:00
11742,95,redeem,120,,,in_store,,2026-02-19 16:25:00,2026-02-19 16:25:00
6690,372,earn,168,45.04,29,online,NP-SKU-00090,2026-02-19 16:32:00,2026-02-19 16:32:00
11173,55,redeem,53,,10,in_store,,2026-02-19 16:52:00,2026-02-19 16:52:00
2002,110,earn,230,150.15,,click_collect,NP-SKU-00003,2026-02-19 17:00:00,2026-02-19 17:00:00
2163,247,earn,401,116.59,28,click_collect,NP-SKU-00078,2026-02-19 17:08:00,2026-02-19 17:08:00
8239,423,earn,376,20.81,21,online,NP-SKU-00070,2026-02-19 17:29:00,2026-02-19 17:29:00
12470,9,earn,262,19.73,26,in_store,NP-SKU-00134,2026-02-19 17:34:00,2026-02-19 17:34:00
7968,25,redeem,75,,,in_store,,2026-02-19 18:19:00,2026-02-19 18:19:00
12430,296,earn,240,21.99,22,in_store,NP-SKU-00099,2026-02-19 18:19:00,2026-02-19 18:19:00
12758,141,redeem,262,,27,online,,2026-02-19 18:28:00,2026-02-19 18:28:00
1296,191,redeem,200,,9,online,,2026-02-19 18:36:00,2026-02-19 18:36:00
9934,320,earn,161,61.53,8,in_store,NP-SKU-00029,2026-02-19 18:38:00,2026-02-19 18:38:00
1389,184,earn,157,72.86,14,click_collect,NP-SKU-00123,2026-02-19 18:39:00,2026-02-19 18:39:00
6745,504,earn,266,9.67,25,in_store,NP-SKU-00027,2026-02-19 19:11:00,2026-02-19 19:11:00
9041,121,redeem,123,,5,click_collect,,2026-02-19 19:11:00,2026-02-19 19:11:00
13328,498,earn,419,177.75,15,in_store,NP-SKU-00018,2026-02-19 19:54:00,2026-02-19 19:54:00
9705,41,earn,397,107.1,,click_collect,NP-SKU-00042,2026-02-19 20:26:00,2026-02-19 20:26:00
695,444,redeem,91,,10,click_collect,,2026-02-19 20:41:00,2026-02-19 20:41:00
7137,219,redeem,77,,28,online,,2026-02-19 21:03:00,2026-02-19 21:03:00
2369,54,earn,293,129.32,3,in_store,NP-SKU-00013,2026-02-19 21:19:00,2026-02-19 21:19:00
9154,393,earn,264,148.33,,click_collect,NP-SKU-00114,2026-02-19 21:21:00,2026-02-19 21:21:00
1207,3,earn,183,145.94,25,online,NP-SKU-00005,2026-02-19 21:45:00,2026-02-19 21:45:00
989,68,earn,460,11.85,3,online,NP-SKU-00025,2026-02-19 21:51:00,2026-02-19 21:51:00
8290,195,redeem,135,,4,click_collect,,2026-02-19 22:16:00,2026-02-19 22:16:00
11029,313,earn,166,106.85,22,in_store,NP-SKU-00127,2026-02-19 22:51:00,2026-02-19 22:51:00
5029,131,redeem,282,,6,click_collect,,2026-02-19 22:53:00,2026-02-19 22:53:00
2411,91,redeem,169,,1,online,,2026-02-20 11:08:00,2026-02-20 11:08:00
11179,45,earn,149,170.71,15,click_collect,NP-SKU-00109,2026-02-20 12:03:00,2026-02-20 12:03:00
12078,336,earn,202,84.96,,online,NP-SKU-00123,2026-02-20 12:17:00,2026-02-20 12:17:00
7391,43,earn,89,168.16,13,click_collect,NP-SKU-00063,2026-02-20 13:06:00,2026-02-20 13:06:00
6505,427,earn,339,47.19,2,click_collect,NP-SKU-00080,2026-02-20 13:12:00,2026-02-20 13:12:00
10656,283,earn,98,167.38,18,online,NP-SKU-00123,2026-02-20 13:20:00,2026-02-20 13:20:00
7545,493,earn,402,10.88,,online,NP-SKU-00129,2026-02-20 13:26:00,2026-02-20 13:26:00
196,90,earn,171,75.15,,in_store,NP-SKU-00123,2026-02-20 13:59:00,2026-02-20 13:59:00
2179,242,earn,283,97.82,8,click_collect,NP-SKU-00031,2026-02-20 15:03:00,2026-02-20 15:03:00
5575,262,earn,350,165.81,3,online,NP-SKU-00037,2026-02-20 15:44:00,2026-02-20 15:44:00
2134,408,earn,229,101.68,,online,NP-SKU-00047,2026-02-20 18:00:00,2026-02-20 18:00:00
8834,41,redeem,206,,,online,,2026-02-20 18:49:00,2026-02-20 18:49:00
10135,25,redeem,286,,,click_collect,,2026-02-20 18:50:00,2026-02-20 18:50:00
789,207,redeem,53,,25,in_store,,2026-02-20 21:25:00,2026-02-20 21:25:00
10055,478,earn,215,94.33,24,click_collect,NP-SKU-00128,2026-02-20 21:44:00,2026-02-20 21:44:00
10810,217,redeem,208,,17,click_collect,,2026-02-20 22:21:00,2026-02-20 22:21:00
3456,421,redeem,81,,14,click_collect,,2026-02-20 22:34:00,2026-02-20 22:34:00
2844,152,redeem,131,,13,online,,2026-02-21 08:03:00,2026-02-21 08:03:00
9501,57,redeem,164,,20,online,,2026-02-21 08:32:00,2026-02-21 08:32:00
10295,429,earn,12,119.03,20,in_store,NP-SKU-00090,2026-02-21 08:37:00,2026-02-21 08:37:00
5520,384,earn,144,52.96,,click_collect,NP-SKU-00090,2026-02-21 09:02:00,2026-02-21 09:02:00
2635,350,earn,245,21.71,,in_store,NP-SKU-00094,2026-02-21 09:32:00,2026-02-21 09:32:00
1183,347,earn,432,17.31,9,click_collect,NP-SKU-00138,2026-02-21 09:45:00,2026-02-21 09:45:00
1538,28,earn,305,112.49,12,in_store,NP-SKU-00135,2026-02-21 10:08:00,2026-02-21 10:08:00
9788,243,redeem,71,,10,online,,2026-02-21 11:13:00,2026-02-21 11:13:00
12633,252,earn,489,35.19,23,click_collect,NP-SKU-00003,2026-02-21 11:17:00,2026-02-21 11:17:00
5848,20,earn,97,85.17,3,click_collect,NP-SKU-00003,2026-02-21 12:58:00,2026-02-21 12:58:00
6570,277,earn,443,140.97,21,in_store,NP-SKU-00130,2026-02-21 13:36:00,2026-02-21 13:36:00
10186,281,earn,409,98.77,10,click_collect,NP-SKU-00133,2026-02-21 13:59:00,2026-02-21 13:59:00
3257,223,earn,395,62.27,,click_collect,NP-SKU-00141,2026-02-21 15:28:00,2026-02-21 15:28:00
11193,371,redeem,51,,11,click_collect,,2026-02-21 15:29:00,2026-02-21 15:29:00
13262,62,earn,278,48.11,28,online,NP-SKU-00145,2026-02-21 17:22:00,2026-02-21 17:22:00
12779,6,redeem,191,,10,online,,2026-02-21 17:40:00,2026-02-21 17:40:00
2008,131,redeem,143,,27,online,,2026-02-21 20:09:00,2026-02-21 20:09:00
11096,123,earn,394,105.82,25,online,NP-SKU-00013,2026-02-21 20:16:00,2026-02-21 20:16:00
8261,282,redeem,263,,,in_store,,2026-02-21 21:26:00,2026-02-21 21:26:00
8983,173,earn,367,5.16,18,click_collect,NP-SKU-00077,2026-02-21 22:52:00,2026-02-21 22:52:00
672,393,earn,435,149.06,16,click_collect,NP-SKU-00106,2026-02-21 22:53:00,2026-02-21 22:53:00
9971,93,earn,349,176.04,6,click_collect,NP-SKU-00074,2026-02-22 09:04:00,2026-02-22 09:04:00
2388,242,earn,363,26.3,22,in_store,NP-SKU-00036,2026-02-22 11:09:00,2026-02-22 11:09:00
3204,73,redeem,267,,19,online,,2026-02-22 11:12:00,2026-02-22 11:12:00
4728,74,redeem,176,,19,online,,2026-02-22 12:10:00,2026-02-22 12:10:00
8465,290,earn,184,133.03,19,in_store,NP-SKU-00082,2026-02-22 12:18:00,2026-02-22 12:18:00
8248,219,redeem,197,,29,in_store,,2026-02-22 12:48:00,2026-02-22 12:48:00
12228,373,redeem,249,,,online,,2026-02-22 12:53:00,2026-02-22 12:53:00
7203,111,redeem,192,,19,in_store,,2026-02-22 13:19:00,2026-02-22 13:19:00
13091,86,earn,112,45.05,,online,NP-SKU-00143,2026-02-22 13:59:00,2026-02-22 13:59:00
743,158,earn,311,61.93,,in_store,NP-SKU-00077,2026-02-22 14:06:00,2026-02-22 14:06:00
9954,440,earn,437,26.77,7,in_store,NP-SKU-00043,2026-02-22 15:02:00,2026-02-22 15:02:00
12459,276,redeem,215,,6,online,,2026-02-22 18:00:00,2026-02-22 18:00:00
11306,480,redeem,123,,18,in_store,,2026-02-22 18:35:00,2026-02-22 18:35:00
3702,436,earn,199,173.07,15,online,NP-SKU-00013,2026-02-22 18:43:00,2026-02-22 18:43:00
6868,338,redeem,80,,29,in_store,,2026-02-22 19:40:00,2026-02-22 19:40:00
11711,415,redeem,157,,13,in_store,,2026-02-22 20:13:00,2026-02-22 20:13:00
5081,39,redeem,137,,22,click_collect,,2026-02-22 22:52:00,2026-02-22 22:52:00
12334,133,earn,322,37.6,1,in_store,NP-SKU-00086,2026-02-23 08:22:00,2026-02-23 08:22:00
6048,84,earn,195,52.47,,in_store,NP-SKU-00041,2026-02-23 08:24:00,2026-02-23 08:24:00
5811,479,earn,466,142.26,,in_store,NP-SKU-00027,2026-02-23 08:44:00,2026-02-23 08:44:00
10947,317,earn,451,68.71,8,online,NP-SKU-00125,2026-02-23 09:03:00,2026-02-23 09:03:00
11361,246,redeem,149,,26,online,,2026-02-23 09:52:00,2026-02-23 09:52:00
12571,4,earn,489,121.47,17,click_collect,NP-SKU-00046,2026-02-23 10:11:00,2026-02-23 10:11:00
3758,51,earn,238,30.84,1,online,NP-SKU-00029,2026-02-23 10:56:00,2026-02-23 10:56:00
5178,110,earn,417,95.93,11,in_store,NP-SKU-00110,2026-02-23 11:08:00,2026-02-23 11:08:00
5874,299,earn,64,143.3,,online,NP-SKU-00092,2026-02-23 11:17:00,2026-02-23 11:17:00
6236,6,redeem,193,,28,online,,2026-02-23 13:23:00,2026-02-23 13:23:00
5455,363,earn,345,8.22,,click_collect,NP-SKU-00124,2026-02-23 15:14:00,2026-02-23 15:14:00
8680,473,earn,105,125.98,25,click_collect,NP-SKU-00140,2026-02-23 16:17:00,2026-02-23 16:17:00
11855,348,redeem,227,,25,in_store,,2026-02-23 18:09:00,2026-02-23 18:09:00
12427,4,earn,132,140.25,3,click_collect,NP-SKU-00022,2026-02-23 20:09:00,2026-02-23 20:09:00
5930,440,earn,68,43.15,30,click_collect,NP-SKU-00076,2026-02-23 21:31:00,2026-02-23 21:31:00
13067,32,earn,479,84.35,3,in_store,NP-SKU-00046,2026-02-23 22:12:00,2026-02-23 22:12:00
4726,507,earn,148,157.9,18,in_store,NP-SKU-00061,2026-02-23 22:14:00,2026-02-23 22:14:00
3116,283,redeem,282,,,click_collect,,2026-02-23 22:40:00,2026-02-23 22:40:00
1890,130,earn,370,26.5,26,online,NP-SKU-00094,2026-02-23 22:52:00,2026-02-23 22:52:00
10822,265,earn,298,77.26,29,click_collect,NP-SKU-00032,2026-02-24 08:24:00,2026-02-24 08:24:00
6131,367,earn,142,137.2,28,online,NP-SKU-00113,2026-02-24 08:38:00,2026-02-24 08:38:00
4277,481,earn,68,138.45,,click_collect,NP-SKU-00136,2026-02-24 08:49:00,2026-02-24 08:49:00
6730,329,redeem,232,,24,online,,2026-02-24 09:09:00,2026-02-24 09:09:00
3853,121,earn,271,134.76,4,click_collect,NP-SKU-00143,2026-02-24 09:28:00,2026-02-24 09:28:00
5245,430,earn,252,144.98,19,in_store,NP-SKU-00107,2026-02-24 15:02:00,2026-02-24 15:02:00
7718,88,redeem,72,,21,click_collect,,2026-02-24 15:06:00,2026-02-24 15:06:00
1076,491,earn,285,18.38,16,click_collect,NP-SKU-00059,2026-02-24 15:50:00,2026-02-24 15:50:00
6763,27,redeem,174,,29,online,,2026-02-24 15:59:00,2026-02-24 15:59:00
2747,477,earn,27,139.32,15,online,NP-SKU-00113,2026-02-24 17:23:00,2026-02-24 17:23:00
10052,108,earn,368,153.39,18,in_store,NP-SKU-00141,2026-02-24 18:32:00,2026-02-24 18:32:00
2395,241,earn,369,115.04,6,in_store,NP-SKU-00131,2026-02-24 18:35:00,2026-02-24 18:35:00
1973,277,earn,453,34.79,9,click_collect,NP-SKU-00132,2026-02-24 20:33:00,2026-02-24 20:33:00
10718,71,earn,287,12.19,20,click_collect,NP-SKU-00125,2026-02-24 21:23:00,2026-02-24 21:23:00
2563,280,earn,184,134.11,18,click_collect,NP-SKU-00027,2026-02-24 22:00:00,2026-02-24 22:00:00
13432,280,earn,184,134.11,18,click_collect,NP-SKU-00027,2026-02-24 22:00:01,2026-02-24 22:00:00
9928,147,earn,54,176.82,26,online,NP-SKU-00095,2026-02-24 22:12:00,2026-02-24 22:12:00
4108,450,redeem,294,,5,in_store,,2026-02-25 08:17:00,2026-02-25 08:17:00
11534,506,redeem,120,,10,online,,2026-02-25 08:42:00,2026-02-25 08:42:00
11886,359,redeem,230,,,click_collect,,2026-02-25 08:55:00,2026-02-25 08:55:00
9545,31,earn,309,78.13,1,click_collect,NP-SKU-00115,2026-02-25 09:11:00,2026-02-25 09:11:00
11730,396,earn,230,46.13,13,click_collect,NP-SKU-00093,2026-02-25 09:46:00,2026-02-25 09:46:00
8176,47,earn,43,169.65,,online,NP-SKU-00121,2026-02-25 11:05:00,2026-02-25 11:05:00
2297,227,earn,432,172.91,13,in_store,NP-SKU-00039,2026-02-25 11:37:00,2026-02-25 11:37:00
6940,91,earn,369,76.04,30,in_store,NP-SKU-00096,2026-02-25 12:02:00,2026-02-25 12:02:00
324,450,redeem,171,,2,in_store,,2026-02-25 12:25:00,2026-02-25 12:25:00
1056,462,earn,248,18.73,27,click_collect,NP-SKU-00060,2026-02-25 12:47:00,2026-02-25 12:47:00
7893,473,redeem,252,,7,in_store,,2026-02-25 13:10:00,2026-02-25 13:10:00
8973,93,redeem,160,,5,click_collect,,2026-02-25 14:02:00,2026-02-25 14:02:00
2700,100,redeem,235,,21,online,,2026-02-25 15:00:00,2026-02-25 15:00:00
6897,169,earn,482,44.24,27,in_store,NP-SKU-00102,2026-02-25 15:20:00,2026-02-25 15:20:00
12309,350,earn,119,106.67,20,in_store,NP-SKU-00042,2026-02-25 15:31:00,2026-02-25 15:31:00
7697,402,earn,383,18.34,2,in_store,NP-SKU-00014,2026-02-25 21:54:00,2026-02-25 21:54:00
13098,198,earn,262,104.69,25,in_store,NP-SKU-00068,2026-02-25 22:44:00,2026-02-25 22:44:00
2998,149,redeem,247,,19,online,,2026-02-25 22:58:00,2026-02-25 22:58:00
1940,317,earn,41,81.63,16,in_store,NP-SKU-00144,2026-02-26 08:35:00,2026-02-26 08:35:00
6096,333,earn,187,37.02,20,online,NP-SKU-00133,2026-02-26 09:52:00,2026-02-26 09:52:00
12841,202,earn,352,64.04,22,click_collect,NP-SKU-00073,2026-02-26 10:30:00,2026-02-26 10:30:00
2387,521,earn,39,52.59,25,in_store,NP-SKU-00125,2026-02-26 10:34:00,2026-02-26 10:34:00
8319,184,earn,178,151.07,10,in_store,NP-SKU-00081,2026-02-26 11:23:00,2026-02-26 11:23:00
2774,122,redeem,136,,,click_collect,,2026-02-26 11:44:00,2026-02-26 11:44:00
6883,29,redeem,99,,15,click_collect,,2026-02-26 11:44:00,2026-02-26 11:44:00
6289,222,redeem,297,,4,online,,2026-02-26 12:01:00,2026-02-26 12:01:00
12077,391,redeem,209,,19,in_store,,2026-02-26 12:20:00,2026-02-26 12:20:00
9984,306,redeem,131,,6,online,,2026-02-26 12:23:00,2026-02-26 12:23:00
2310,135,earn,407,9.33,8,online,NP-SKU-00110,2026-02-26 12:52:00,2026-02-26 12:52:00
4690,39,redeem,235,,21,in_store,,2026-02-26 12:52:00,2026-02-26 12:52:00
1466,223,redeem,217,,24,click_collect,,2026-02-26 12:59:00,2026-02-26 12:59:00
4533,432,redeem,278,,29,click_collect,,2026-02-26 13:15:00,2026-02-26 13:15:00
1099,163,earn,218,50.62,,online,NP-SKU-00057,2026-02-26 13:40:00,2026-02-26 13:40:00
13174,170,redeem,128,,22,online,,2026-02-26 14:20:00,2026-02-26 14:20:00
12578,35,earn,244,172.76,8,click_collect,NP-SKU-00064,2026-02-26 15:18:00,2026-02-26 15:18:00
4009,185,earn,295,29.84,14,in_store,NP-SKU-00081,2026-02-26 15:27:00,2026-02-26 15:27:00
9412,380,earn,125,12.31,6,online,NP-SKU-00099,2026-02-26 15:54:00,2026-02-26 15:54:00
13423,380,earn,125,12.31,6,online,NP-SKU-00099,2026-02-26 15:54:01,2026-02-26 15:54:00
