order_id,order_ref,customer_id,store_id,order_channel,order_status,order_date,completed_at,total_amount,discount_amount,vat_amount,payment_method,payment_reference,loyalty_points_earned,is_returned,created_at
1088,NP-2025-0001088,176,24,in_store,completed,2025-11-16 18:18:00,2025-11-16 18:28:00,156.65,3.76,10.45,online,TXN41773361,187,False,2025-11-16 18:18:00
1089,NP-2025-0001089,22,17,in_store,cancelled,2025-11-16 15:16:00,2025-11-16 15:56:00,138.25,9.26,9.22,contactless,TXN75415306,165,False,2025-11-16 15:16:00
1090,NP-2025-0001090,277,27,in_store,cancelled,2025-11-16 11:02:00,2025-11-16 11:44:00,109.71,11.66,7.32,cash,TXN22436134,131,False,2025-11-16 11:02:00
1091,NP-2025-0001091,194,4,online,completed,2025-11-17 08:05:00,2025-11-17 08:28:00,154.76,9.97,10.32,card,TXN62317751,185,False,2025-11-17 08:05:00
1092,NP-2025-0001092,305,21,in_store,completed,2025-11-17 16:10:00,2025-11-17 16:14:00,37.23,1.32,2.48,card,TXN24957006,44,False,2025-11-17 16:10:00
1093,NP-2025-0001093,244,16,online,completed,2025-11-17 10:01:00,2025-11-17 10:26:00,109.91,9.38,7.33,contactless,TXN10940923,131,False,2025-11-17 10:01:00
1094,NP-2025-0001094,200,24,in_store,completed,2025-11-18 10:58:00,2025-11-18 11:39:00,18.53,1.27,1.24,card,TXN48825894,22,False,2025-11-18 10:58:00
1095,NP-2025-0001095,93,8,click_collect,completed,2025-11-18 19:56:00,2025-11-18 20:34:00,179.61,8.1,11.98,card,TXN64686366,215,True,2025-11-18 19:56:00
1096,NP-2025-0001096,67,12,in_store,completed,2025-11-18 06:08:00,2025-11-18 06:45:00,134.35,14.63,8.96,card,TXN12207060,161,True,2025-11-18 06:08:00
1097,NP-2025-0001097,122,2,online,completed,2025-11-19 22:25:00,2025-11-19 22:52:00,167.39,4.79,11.16,card,TXN62797325,200,False,2025-11-19 22:25:00
1098,NP-2025-0001098,429,1,in_store,returned,2025-11-19 07:08:00,2025-11-19 07:44:00,118.04,8.33,7.87,contactless,TXN45699484,141,True,2025-11-19 07:08:00
1099,NP-2025-0001099,328,1,online,completed,2025-11-19 07:37:00,2025-11-19 08:02:00,33.44,0.54,2.23,online,TXN41844175,40,False,2025-11-19 07:37:00
1100,NP-2025-0001100,240,23,online,returned,2025-11-20 11:44:00,2025-11-20 12:09:00,169.95,4.72,11.34,card,TXN86292537,203,False,2025-11-20 11:44:00
1101,NP-2025-0001101,69,28,online,completed,2025-11-20 18:02:00,2025-11-20 18:26:00,130.26,14.34,8.69,contactless,TXN15771083,156,False,2025-11-20 18:02:00
1102,NP-2025-0001102,493,20,in_store,completed,2025-11-20 16:16:00,2025-11-20 16:36:00,12.19,1.35,0.81,card,TXN84737376,14,False,2025-11-20 16:16:00
1103,NP-2025-0001103,305,13,online,completed,2025-11-21 09:35:00,2025-11-21 10:17:00,102.97,4.33,6.87,online,TXN83554537,123,False,2025-11-21 09:35:00
1104,NP-2025-0001104,77,4,in_store,completed,2025-11-21 16:25:00,2025-11-21 17:06:00,156.65,9.31,10.45,cash,TXN59794063,187,False,2025-11-21 16:25:00
1105,NP-2025-0001105,431,5,online,completed,2025-11-21 18:00:00,2025-11-21 18:36:00,146.94,7.46,9.8,card,TXN66371321,176,False,2025-11-21 18:00:00
1106,NP-2025-0001106,68,7,click_collect,completed,2025-11-22 20:55:00,2025-11-22 21:01:00,162.77,7.15,10.86,contactless,TXN12152239,195,False,2025-11-22 20:55:00
1107,NP-2025-0001107,487,3,in_store,completed,2025-11-22 17:12:00,2025-11-22 17:45:00,81.93,7.95,5.46,online,TXN95202538,98,False,2025-11-22 17:12:00
1108,NP-2025-0001108,155,3,in_store,completed,2025-11-22 17:33:00,2025-11-22 17:50:00,70.04,4.96,4.67,card,TXN44314112,84,False,2025-11-22 17:33:00
1109,NP-2025-0001109,50,22,in_store,completed,2025-11-22 07:45:00,2025-11-22 08:16:00,132.95,9.31,8.87,card,TXN38694966,159,False,2025-11-22 07:45:00
1110,NP-2025-0001110,295,18,in_store,completed,2025-11-22 09:36:00,2025-11-22 10:05:00,137.61,15.93,9.18,cash,TXN95526893,165,False,2025-11-22 09:36:00
1111,NP-2025-0001111,100,29,online,completed,2025-11-23 12:27:00,2025-11-23 13:07:00,159.85,9.49,10.66,cash,TXN41548073,191,False,2025-11-23 12:27:00
1112,NP-2025-0001112,497,8,in_store,cancelled,2025-11-23 18:35:00,2025-11-23 19:07:00,125.01,12.71,8.34,card,TXN34928985,150,False,2025-11-23 18:35:00
1113,NP-2025-0001113,309,12,in_store,completed,2025-11-23 14:15:00,2025-11-23 14:48:00,103.42,3.0,6.9,card,TXN13427039,124,False,2025-11-23 14:15:00
1114,NP-2025-0001114,133,2,in_store,completed,2025-11-23 21:13:00,2025-11-23 21:50:00,41.41,4.58,2.76,contactless,TXN48801784,49,False,2025-11-23 21:13:00
1115,NP-2025-0001115,96,9,click_collect,completed,2025-11-23 18:59:00,2025-11-23 19:29:00,70.5,4.0,4.7,cash,TXN97609388,84,False,2025-11-23 18:59:00
1116,NP-2025-0001116,123,22,in_store,completed,2025-11-24 13:46:00,2025-11-24 13:49:00,118.87,8.21,7.93,card,TXN28342286,142,False,2025-11-24 13:46:00
1117,NP-2025-0001117,143,10,in_store,completed,2025-11-24 08:27:00,2025-11-24 08:42:00,138.08,15.93,9.21,card,TXN79292008,165,False,2025-11-24 08:27:00
1118,NP-2025-0001118,420,11,in_store,completed,2025-11-24 22:09:00,2025-11-24 22:32:00,144.85,14.65,9.66,contactless,TXN54479677,173,False,2025-11-24 22:09:00
1119,NP-2025-0001119,319,3,click_collect,completed,2025-11-25 18:03:00,2025-11-25 18:40:00,61.29,7.06,4.09,cash,TXN91785816,73,False,2025-11-25 18:03:00
1120,NP-2025-0001120,95,25,online,completed,2025-11-25 18:50:00,2025-11-25 19:32:00,47.65,4.14,3.18,online,TXN30766900,57,False,2025-11-25 18:50:00
1121,NP-2025-0001121,454,24,in_store,returned,2025-11-25 21:28:00,2025-11-25 21:32:00,40.26,4.61,2.69,card,TXN65588616,48,False,2025-11-25 21:28:00
1122,NP-2025-0001122,27,8,click_collect,completed,2025-11-26 21:01:00,2025-11-26 21:05:00,5.11,0.21,0.34,cash,TXN58520544,6,False,2025-11-26 21:01:00
1123,NP-2025-0001123,243,26,online,cancelled,2025-11-26 10:40:00,2025-11-26 11:01:00,132.25,11.55,8.82,card,TXN95941380,158,False,2025-11-26 10:40:00
1124,NP-2025-0001124,86,14,click_collect,completed,2025-11-26 14:01:00,2025-11-26 14:29:00,87.55,1.45,5.84,card,TXN77959744,105,False,2025-11-26 14:01:00
1125,NP-2025-0001125,98,26,online,returned,2025-11-27 19:53:00,2025-11-27 20:37:00,152.41,17.96,10.17,card,TXN64336432,182,False,2025-11-27 19:53:00
1126,NP-2025-0001126,305,16,in_store,cancelled,2025-11-27 14:26:00,2025-11-27 15:05:00,105.18,2.64,7.02,card,TXN52286809,126,False,2025-11-27 14:26:00
1127,NP-2025-0001127,132,20,in_store,cancelled,2025-11-27 21:47:00,2025-11-27 22:21:00,152.29,7.81,10.16,cash,TXN20386681,182,False,2025-11-27 21:47:00
1128,NP-2025-0001128,152,7,in_store,completed,2025-11-28 16:00:00,2025-11-28 16:10:00,29.58,2.65,1.97,contactless,TXN68588535,35,False,2025-11-28 16:00:00
1129,NP-2025-0001129,361,30,online,returned,2025-11-28 18:06:00,2025-11-28 18:49:00,32.04,0.29,2.14,cash,TXN88614521,38,False,2025-11-28 18:06:00
1130,NP-2025-0001130,9,1,online,cancelled,2025-11-28 16:39:00,2025-11-28 16:45:00,168.2,3.68,11.22,card,TXN43752783,201,False,2025-11-28 16:39:00
1131,NP-2025-0001131,481,16,online,completed,2025-11-29 10:58:00,2025-11-29 11:11:00,108.32,10.75,7.22,cash,TXN50827124,129,False,2025-11-29 10:58:00
1132,NP-2025-0001132,270,5,click_collect,completed,2025-11-29 16:25:00,2025-11-29 16:40:00,15.77,0.85,1.05,cash,TXN77268176,18,False,2025-11-29 16:25:00
1133,NP-2025-0001133,197,23,in_store,completed,2025-11-29 07:21:00,2025-11-29 07:35:00,16.33,1.37,1.09,cash,TXN16640542,19,False,2025-11-29 07:21:00
1134,NP-2025-0001134,264,14,in_store,cancelled,2025-11-29 18:19:00,2025-11-29 18:49:00,73.19,5.48,4.88,online,TXN53562684,87,False,2025-11-29 18:19:00
1135,NP-2025-0001135,79,7,in_store,completed,2025-11-29 12:56:00,2025-11-29 13:05:00,174.92,1.06,11.67,cash,TXN69696559,209,False,2025-11-29 12:56:00
1136,NP-2025-0001136,183,29,in_store,completed,2025-11-30 19:05:00,2025-11-30 19:35:00,5.8,0.48,0.39,contactless,TXN53305554,6,False,2025-11-30 19:05:00
1137,NP-2025-0001137,181,4,click_collect,completed,2025-11-30 16:31:00,2025-11-30 16:49:00,61.09,3.45,4.07,card,TXN76240805,73,False,2025-11-30 16:31:00
1138,NP-2025-0001138,439,5,in_store,completed,2025-11-30 07:24:00,2025-11-30 08:09:00,95.94,0.66,6.4,contactless,TXN81263504,115,False,2025-11-30 07:24:00
1139,NP-2025-0001139,134,3,online,returned,2025-11-30 17:16:00,2025-11-30 17:55:00,31.51,2.31,2.1,card,TXN50605773,37,False,2025-11-30 17:16:00
1140,NP-2025-0001140,219,1,in_store,returned,2025-11-30 10:51:00,2025-11-30 11:07:00,39.88,4.0,2.66,contactless,TXN81727381,47,False,2025-11-30 10:51:00
1141,NP-2025-0001141,452,20,online,completed,2025-12-01 08:28:00,2025-12-01 08:47:00,47.52,0.88,3.17,card,TXN16117894,57,False,2025-12-01 08:28:00
1142,NP-2025-0001142,277,20,online,cancelled,2025-12-01 07:11:00,2025-12-01 07:47:00,126.24,3.38,8.42,online,TXN16511082,151,False,2025-12-01 07:11:00
1143,NP-2025-0001143,327,3,online,returned,2025-12-01 08:13:00,2025-12-01 08:45:00,106.01,7.59,7.07,cash,TXN68150952,127,False,2025-12-01 08:13:00
1144,NP-2025-0001144,57,7,online,completed,2025-12-02 10:53:00,2025-12-02 11:19:00,178.25,13.03,11.89,cash,TXN46067815,213,False,2025-12-02 10:53:00
1145,NP-2025-0001145,154,17,online,completed,2025-12-02 16:58:00,2025-12-02 17:36:00,40.42,1.56,2.7,contactless,TXN76054312,48,False,2025-12-02 16:58:00
1146,NP-2025-0001146,24,5,online,cancelled,2025-12-02 14:43:00,2025-12-02 15:12:00,63.61,0.01,4.24,online,TXN83619337,76,False,2025-12-02 14:43:00
1147,NP-2025-0001147,467,17,in_store,returned,2025-12-03 14:09:00,2025-12-03 14:19:00,145.15,5.78,9.68,card,TXN57482773,174,False,2025-12-03 14:09:00
1148,NP-2025-0001148,381,15,in_store,cancelled,2025-12-03 20:12:00,2025-12-03 20:43:00,11.67,0.66,0.78,card,TXN85634558,14,False,2025-12-03 20:12:00
1149,NP-2025-0001149,461,14,in_store,cancelled,2025-12-03 17:39:00,2025-12-03 17:58:00,119.68,14.27,7.98,card,TXN78918830,143,False,2025-12-03 17:39:00
1150,NP-2025-0001150,267,28,in_store,completed,2025-12-04 12:00:00,2025-12-04 12:34:00,151.76,14.68,10.12,card,TXN96085615,182,False,2025-12-04 12:00:00
1151,NP-2025-0001151,378,21,in_store,completed,2025-12-04 11:15:00,2025-12-04 11:52:00,34.04,1.54,2.27,contactless,TXN14177925,40,False,2025-12-04 11:15:00
1152,NP-2025-0001152,51,28,click_collect,completed,2025-12-04 11:29:00,2025-12-04 11:43:00,55.84,4.69,3.72,cash,TXN38157130,67,False,2025-12-04 11:29:00
1153,NP-2025-0001153,240,18,in_store,returned,2025-12-05 12:42:00,2025-12-05 12:53:00,69.7,2.47,4.65,cash,TXN22123631,83,False,2025-12-05 12:42:00
1154,NP-2025-0001154,304,27,online,completed,2025-12-05 17:52:00,2025-12-05 18:20:00,59.33,6.61,3.96,cash,TXN83653235,71,False,2025-12-05 17:52:00
1155,NP-2025-0001155,14,5,in_store,completed,2025-12-05 10:14:00,2025-12-05 10:30:00,83.53,4.73,5.57,cash,TXN87748507,100,False,2025-12-05 10:14:00
1156,NP-2025-0001156,322,21,click_collect,completed,2025-12-06 07:45:00,2025-12-06 07:50:00,60.02,4.83,4.0,card,TXN82766521,72,False,2025-12-06 07:45:00
1157,NP-2025-0001157,216,16,online,completed,2025-12-06 20:37:00,2025-12-06 20:59:00,50.04,1.22,3.34,online,TXN69749709,60,False,2025-12-06 20:37:00
1158,NP-2025-0001158,34,11,online,completed,2025-12-06 20:47:00,2025-12-06 21:27:00,94.74,0.66,6.32,card,TXN88273836,113,False,2025-12-06 20:47:00
1159,NP-2025-0001159,259,9,click_collect,returned,2025-12-06 22:38:00,2025-12-06 23:12:00,33.92,1.8,2.26,cash,TXN38198860,40,False,2025-12-06 22:38:00
1160,NP-2025-0001160,205,22,click_collect,completed,2025-12-06 10:01:00,2025-12-06 10:14:00,18.41,0.25,1.23,card,TXN89682088,22,False,2025-12-06 10:01:00
1161,NP-2025-0001161,80,30,online,returned,2025-12-07 16:47:00,2025-12-07 17:30:00,158.68,15.03,10.58,cash,TXN23390672,190,False,2025-12-07 16:47:00
1162,NP-2025-0001162,469,13,in_store,completed,2025-12-07 09:32:00,2025-12-07 10:12:00,118.37,0.52,7.9,contactless,TXN10945273,142,False,2025-12-07 09:32:00
1163,NP-2025-0001163,284,20,in_store,completed,2025-12-07 10:14:00,2025-12-07 10:30:00,107.95,3.56,7.2,card,TXN62025775,129,False,2025-12-07 10:14:00
1164,NP-2025-0001164,216,16,in_store,completed,2025-12-07 15:38:00,2025-12-07 16:09:00,47.08,2.89,3.14,card,TXN15937620,56,False,2025-12-07 15:38:00
1165,NP-2025-0001165,121,24,click_collect,completed,2025-12-07 12:21:00,2025-12-07 12:33:00,6.83,0.69,0.46,contactless,TXN69359023,8,False,2025-12-07 12:21:00
1166,NP-2025-0001166,226,22,online,completed,2025-12-08 09:20:00,2025-12-08 09:44:00,115.44,1.76,7.7,online,TXN52720394,138,False,2025-12-08 09:20:00
1167,NP-2025-0001167,160,12,online,returned,2025-12-08 13:33:00,2025-12-08 14:09:00,148.79,3.74,9.92,card,TXN16001207,178,False,2025-12-08 13:33:00
1168,NP-2025-0001168,386,5,in_store,completed,2025-12-08 08:19:00,2025-12-08 09:02:00,118.82,11.31,7.93,online,TXN23744261,142,False,2025-12-08 08:19:00
1169,NP-2025-0001169,309,3,in_store,cancelled,2025-12-09 18:34:00,2025-12-09 18:38:00,61.41,4.29,4.1,contactless,TXN81647438,73,False,2025-12-09 18:34:00
1170,NP-2025-0001170,499,10,online,cancelled,2025-12-09 20:34:00,2025-12-09 20:53:00,159.38,6.83,10.63,card,TXN95739567,191,False,2025-12-09 20:34:00
1171,NP-2025-0001171,372,28,in_store,completed,2025-12-09 19:30:00,2025-12-09 19:51:00,8.84,0.86,0.59,card,TXN66808785,10,False,2025-12-09 19:30:00
1172,NP-2025-0001172,339,7,online,completed,2025-12-10 10:39:00,2025-12-10 11:03:00,42.87,3.0,2.86,contactless,TXN77918454,51,False,2025-12-10 10:39:00
1173,NP-2025-0001173,261,13,in_store,returned,2025-12-10 11:38:00,2025-12-10 11:53:00,120.78,10.3,8.06,card,TXN24020462,144,False,2025-12-10 11:38:00
1174,NP-2025-0001174,90,10,in_store,completed,2025-12-10 16:35:00,2025-12-10 17:01:00,117.26,12.02,7.82,card,TXN40418991,140,False,2025-12-10 16:35:00
1175,NP-2025-0001175,485,15,in_store,completed,2025-12-10 17:40:00,2025-12-10 18:01:00,106.83,3.74,7.13,contactless,TXN13216660,128,False,2025-12-10 17:40:00
1176,NP-2025-0001176,294,12,online,returned,2025-12-10 14:24:00,2025-12-10 14:44:00,25.97,2.03,1.73,online,TXN94851039,31,False,2025-12-10 14:24:00
1177,NP-2025-0001177,173,1,in_store,completed,2025-12-10 14:47:00,2025-12-10 14:59:00,79.03,0.73,5.27,contactless,TXN10394249,94,False,2025-12-10 14:47:00
1178,NP-2025-0001178,404,25,in_store,completed,2025-12-11 08:41:00,2025-12-11 09:00:00,160.91,12.89,10.73,card,TXN40591787,193,False,2025-12-11 08:41:00
1179,NP-2025-0001179,377,5,click_collect,returned,2025-12-11 14:52:00,2025-12-11 15:02:00,146.81,9.44,9.79,card,TXN13466904,176,False,2025-12-11 14:52:00
1180,NP-2025-0001180,497,30,in_store,cancelled,2025-12-11 12:49:00,2025-12-11 12:52:00,79.04,5.46,5.27,online,TXN56691780,94,False,2025-12-11 12:49:00
1181,NP-2025-0001181,64,20,in_store,cancelled,2025-12-11 11:07:00,2025-12-11 11:33:00,77.44,9.2,5.17,contactless,TXN71697164,92,False,2025-12-11 11:07:00
1182,NP-2025-0001182,416,30,click_collect,completed,2025-12-11 06:08:00,2025-12-11 06:18:00,165.13,15.72,11.01,card,TXN33339936,198,False,2025-12-11 06:08:00
1183,NP-2025-0001183,498,14,in_store,returned,2025-12-11 13:17:00,2025-12-11 13:33:00,17.2,1.84,1.15,card,TXN68749531,20,False,2025-12-11 13:17:00
1184,NP-2025-0001184,142,27,in_store,completed,2025-12-12 09:30:00,2025-12-12 09:39:00,61.96,2.04,4.13,online,TXN50859780,74,True,2025-12-12 09:30:00
1185,NP-2025-0001185,465,12,in_store,completed,2025-12-12 12:15:00,2025-12-12 12:36:00,15.5,0.26,1.03,card,TXN63076788,18,False,2025-12-12 12:15:00
1186,NP-2025-0001186,35,19,click_collect,returned,2025-12-12 09:35:00,2025-12-12 09:59:00,136.41,12.03,9.1,contactless,TXN39284333,163,False,2025-12-12 09:35:00
1187,NP-2025-0001187,436,29,in_store,completed,2025-12-12 17:37:00,2025-12-12 17:44:00,89.79,3.22,5.99,contactless,TXN60416083,107,False,2025-12-12 17:37:00
1188,NP-2025-0001188,426,30,in_store,completed,2025-12-12 16:00:00,2025-12-12 16:20:00,64.74,7.19,4.32,online,TXN37955709,77,False,2025-12-12 16:00:00
1189,NP-2025-0001189,1,10,online,completed,2025-12-12 21:09:00,2025-12-12 21:26:00,164.31,18.86,10.96,card,TXN86861515,197,False,2025-12-12 21:09:00
1190,NP-2025-0001190,298,27,in_store,completed,2025-12-13 14:24:00,2025-12-13 14:35:00,70.1,3.01,4.68,contactless,TXN49246701,84,False,2025-12-13 14:24:00
1191,NP-2025-0001191,149,1,in_store,returned,2025-12-13 22:33:00,2025-12-13 22:55:00,42.0,1.44,2.8,card,TXN11084107,50,False,2025-12-13 22:33:00
1192,NP-2025-0001192,27,2,in_store,completed,2025-12-13 19:06:00,2025-12-13 19:42:00,127.06,7.33,8.47,card,TXN77383803,152,False,2025-12-13 19:06:00
1193,NP-2025-0001193,118,14,online,completed,2025-12-13 12:37:00,2025-12-13 13:13:00,20.66,1.02,1.38,card,TXN43577334,24,False,2025-12-13 12:37:00
1194,NP-2025-0001194,324,17,click_collect,completed,2025-12-13 21:51:00,2025-12-13 22:20:00,21.58,0.78,1.44,cash,TXN64410410,25,False,2025-12-13 21:51:00
1195,NP-2025-0001195,337,7,in_store,completed,2025-12-13 07:26:00,2025-12-13 07:32:00,29.56,1.32,1.97,contactless,TXN87602817,35,False,2025-12-13 07:26:00
1196,NP-2025-0001196,491,17,online,completed,2025-12-13 06:25:00,2025-12-13 06:48:00,36.91,4.33,2.46,card,TXN34832894,44,False,2025-12-13 06:25:00
1197,NP-2025-0001197,380,4,online,completed,2025-12-13 06:43:00,2025-12-13 07:03:00,150.33,14.22,10.03,card,TXN48695860,180,True,2025-12-13 06:43:00
1198,NP-2025-0001198,290,5,online,completed,2025-12-13 21:02:00,2025-12-13 21:10:00,17.73,2.09,1.18,card,TXN89030540,21,False,2025-12-13 21:02:00
1199,NP-2025-0001199,20,2,in_store,completed,2025-12-13 12:54:00,2025-12-13 13:10:00,27.09,2.83,1.81,card,TXN47295798,32,False,2025-12-13 12:54:00
1200,NP-2025-0001200,379,20,in_store,completed,2025-12-13 11:03:00,2025-12-13 11:09:00,119.46,1.63,7.97,card,TXN99020563,143,False,2025-12-13 11:03:00
1201,NP-2025-0000274,74,10,in_store,cancelled,2025-03-18 21:58:00,2025-03-18 22:11:00,83.24,9.73,5.62,card,TXN40043274,101,False,2025-03-18 21:59:55
1202,NP-2025-0000295,55,20,click_collect,completed,2025-03-24 08:09:00,2025-03-24 08:14:00,112.48,9.74,7.69,card,TXN99246477,138,False,2025-03-24 08:10:57
1203,NP-2025-0000329,389,19,in_store,cancelled,2025-04-03 07:24:00,2025-04-03 07:45:00,132.22,13.48,9.0,card,TXN36862689,161,False,2025-04-03 07:25:33
1204,NP-2025-0000265,422,29,in_store,completed,2025-03-16 15:18:00,2025-03-16 15:25:00,23.37,1.57,1.57,card,TXN63003418,28,False,2025-03-16 15:19:00
1205,NP-2025-0000110,214,27,in_store,cancelled,2025-02-01 11:57:00,2025-02-01 12:41:00,93.17,0.7,6.34,online,TXN64112975,114,False,2025-02-01 11:59:11
1206,NP-2025-0000172,399,21,in_store,completed,2025-02-17 15:36:00,2025-02-17 16:15:00,108.72,10.31,7.11,card,TXN69410378,127,False,2025-02-17 15:39:31
1207,NP-2025-0000348,424,25,in_store,cancelled,2025-04-08 06:01:00,2025-04-08 06:07:00,55.68,0.45,3.76,card,TXN34926126,67,False,2025-04-08 06:02:05
1208,NP-2025-0000111,102,23,in_store,returned,2025-02-01 14:05:00,2025-02-01 14:33:00,81.35,1.71,5.49,card,TXN91675383,98,False,2025-02-01 14:09:17
1209,NP-2025-0000205,226,5,click_collect,returned,2025-02-27 08:07:00,2025-02-27 08:49:00,84.97,0.01,5.74,contactless,TXN82038305,103,False,2025-02-27 08:09:33
1210,NP-2025-0000313,451,4,click_collect,completed,2025-03-29 21:36:00,2025-03-29 21:47:00,160.24,12.03,10.72,card,TXN78579952,192,False,2025-03-29 21:36:03
1211,NP-2025-0000089,128,3,in_store,completed,2025-01-25 09:35:00,2025-01-25 10:02:00,40.37,3.03,2.73,contactless,TXN89646079,49,False,2025-01-25 09:39:23
1212,NP-2025-0000221,396,21,in_store,returned,2025-03-03 16:00:00,2025-03-03 16:32:00,95.46,2.67,6.39,cash,TXN23772377,115,False,2025-03-03 16:02:18
1213,NP-2025-0000090,428,5,click_collect,completed,2025-01-26 07:49:00,2025-01-26 08:11:00,49.45,4.03,3.25,card,TXN55347939,58,False,2025-01-26 07:53:59
1214,NP-2025-0000183,31,4,in_store,completed,2025-02-21 21:15:00,2025-02-21 21:57:00,175.02,7.31,11.85,cash,TXN60334193,213,False,2025-02-21 21:18:53
1215,NP-2025-0000326,461,27,in_store,completed,2025-04-02 06:22:00,2025-04-02 06:49:00,107.66,2.72,7.11,card,TXN78336772,127,False,2025-04-02 06:24:05
1216,NP-2025-0000142,237,20,click_collect,cancelled,2025-02-09 06:50:00,2025-02-09 07:12:00,121.0,1.4,7.99,card,TXN45843284,143,False,2025-02-09 06:54:42
1217,NP-2025-0000327,387,20,in_store,completed,2025-04-02 14:35:00,2025-04-02 14:58:00,94.87,2.21,6.28,card,TXN37056403,112,False,2025-04-02 14:36:31
1218,NP-2025-0000319,27,28,in_store,completed,2025-03-30 15:10:00,2025-03-30 15:47:00,61.05,3.5,4.08,card,TXN26631582,73,False,2025-03-30 15:11:59
1219,NP-2025-0000183,31,4,in_store,completed,2025-02-21 21:15:00,2025-02-21 21:57:00,176.69,7.31,11.85,cash,TXN60334193,213,False,2025-02-21 21:15:48
1220,NP-2025-0000172,399,21,in_store,completed,2025-02-17 15:36:00,2025-02-17 16:15:00,107.79,10.31,7.11,card,TXN69410378,127,False,2025-02-17 15:39:17
1221,NP-2025-0000207,145,29,in_store,returned,2025-02-28 10:14:00,2025-02-28 10:22:00,133.89,4.04,9.0,online,TXN64202290,161,False,2025-02-28 10:16:51
1222,NP-2025-0000289,164,29,in_store,completed,2025-03-22 12:32:00,2025-03-22 12:37:00,180.53,13.78,11.8,card,TXN75714214,212,False,2025-03-22 12:34:17
1223,NP-2025-0000250,192,19,in_store,completed,2025-03-11 12:22:00,2025-03-11 12:52:00,160.05,13.35,10.51,card,TXN90492828,189,False,2025-03-11 12:25:20
1224,NP-2025-0000081,430,18,in_store,completed,2025-01-23 07:33:00,2025-01-23 07:49:00,67.52,2.37,4.54,card,TXN31071231,81,False,2025-01-23 07:35:07
1225,NP-2025-0000328,496,21,in_store,cancelled,2025-04-02 09:41:00,2025-04-02 10:15:00,83.81,7.74,5.59,contactless,TXN90982662,100,False,2025-04-02 09:44:34
